phoneme,dur_ms,f0_mean,f0_std,f0_range,singer_id,technique,has_mix,has_falsetto,has_breathy,has_pharyngeal,has_vibrato,has_glissando
IH0,820.0000000000002,301.28756177239836,21.824276548113513,58.745828780509555,EN-Tenor-1,glissando,1,0,0,0,0,1
W,80.00000000000007,263.4926591585882,0.5463484123356412,1.7812946048983918,EN-Tenor-1,glissando,1,0,0,0,0,0
AA1,629.9999999999999,266.0299067714981,1.8308756212194872,7.19021696507582,EN-Tenor-1,glissando,1,0,0,0,0,0
Z,150.00000000000034,266.4676963537163,2.123596570510546,5.803841857801217,EN-Tenor-1,glissando,1,0,0,0,0,0
AE1,80.00000000000007,199.45698966080593,1.7541257724431003,4.833640134299259,EN-Alto-2,vibrato,1,0,0,0,0,0
N,139.99999999999991,182.5782675894201,4.999493301918085,18.053016590278617,EN-Alto-2,vibrato,1,0,0,0,0,0
EH1,370.0000000000001,229.33237968108173,22.421144863374945,67.42047080518202,EN-Alto-2,vibrato,1,0,0,0,0,0
M,60.00000000000006,257.6226655023817,1.7585545675056393,4.933090480529728,EN-Alto-2,vibrato,1,0,0,0,0,0
T,29.999999999999805,260.6909855912491,0.2939567724738768,0.7025882696310077,EN-Alto-2,vibrato,1,0,0,0,0,0
IY0,40.000000000000036,259.2915380873657,1.5066649809811952,3.713714473034429,EN-Alto-2,vibrato,1,0,0,0,0,0
R,79.99999999999963,244.57032709120534,9.628158445815648,26.538373822887706,EN-Alto-2,vibrato,1,0,0,0,1,0
IY1,641.0,271.2468366194293,6.206094247185366,20.666655155496017,EN-Alto-2,vibrato,1,0,0,0,1,0
AH0,79.99999999999963,216.5471580900803,1.1314782502778553,3.550016814896054,EN-Alto-2,vibrato,1,0,0,0,0,0
N,120.00000000000011,229.90212308617177,4.725130232512027,18.830840626642328,EN-Alto-2,vibrato,1,0,0,0,0,0
EH1,350.0000000000001,276.11116379274307,19.8458208250957,55.55421910490682,EN-Alto-2,vibrato,1,0,0,0,0,1
M,49.99999999999982,286.4921775412439,3.616664775428908,10.0280627631563,EN-Alto-2,vibrato,1,0,0,0,0,0
T,60.0000000000005,284.11422954275395,4.889611481227652,12.676483323139564,EN-Alto-2,vibrato,1,0,0,0,0,0
IY0,59.99999999999961,290.11846889982235,0.8023044258944514,2.2793707496447837,EN-Alto-2,vibrato,1,0,0,0,0,0
HH,179.99999999999972,287.5753750817613,3.15406275193584,10.121262498365184,EN-Alto-2,vibrato,1,0,0,0,1,0
AW1,500.0,294.33908472902675,7.854592951926363,35.67160285435233,EN-Alto-2,vibrato,1,0,0,0,1,0
S,100.00000000000054,314.04037229100584,1.979457267548525,5.310571369184402,EN-Alto-2,vibrato,1,0,0,0,1,0
AH0,80.00000000000007,256.51690354762576,0.9939556552123213,2.893497325219755,EN-Alto-2,vibrato,1,0,0,0,0,0
HH,129.9999999999999,229.15327385996437,15.481682418083544,41.46881813651646,EN-Alto-2,vibrato,1,0,0,0,0,0
OW1,139.9999999999997,223.869368313608,4.604831699268393,13.397974794748933,EN-Alto-2,vibrato,1,0,0,0,0,0
L,179.99999999999972,248.68060324575214,11.51139193213445,37.785641486625764,EN-Alto-2,vibrato,1,0,0,0,0,1
IH0,110.00000000000031,250.35069980712157,2.56526921527107,8.560862194153515,EN-Alto-2,vibrato,1,0,0,0,0,0
N,40.000000000000036,257.3675814543268,0.7743433408741403,2.0216128471881802,EN-Alto-2,vibrato,1,0,0,0,0,0
S,179.99999999999972,243.08447393802155,8.863812213220074,19.772712451043674,EN-Alto-2,vibrato,1,0,0,0,0,0
AY1,240.00000000000023,252.03361493394368,5.462151589849694,19.423132631680772,EN-Alto-2,vibrato,1,0,0,0,0,0
M,150.00000000000034,255.0273417380333,1.459366056148466,5.196773914273649,EN-Alto-2,vibrato,1,0,0,0,0,0
AY1,367.0,257.5182487985352,6.061740584592073,20.49135902606355,EN-Alto-2,vibrato,1,0,0,0,0,0
HH,74.99999999999929,235.3248983369039,4.5286408924815005,13.32505331614189,EN-Alto-2,vibrato,1,0,0,0,1,0
AA1,914.0000000000006,266.8474507617863,4.3894495220362355,23.221131648979338,EN-Alto-2,vibrato,1,0,0,0,1,0
R,128.0000000000001,261.7133075154642,4.391109500897072,10.912644040530267,EN-Alto-2,vibrato,1,0,0,0,1,0
T,107.99999999999966,269.7415631094152,4.523811510244006,14.225906888121756,EN-Alto-2,vibrato,1,0,0,0,1,0
T,150.0,290.7932833344267,5.243410942960038,12.83324235577345,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
EH1,110.00000000000001,304.1316269485565,2.5344886262907766,7.607252172976018,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
L,200.0,313.97451342782216,7.989519190267443,22.886634424827037,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
M,100.00000000000003,316.119505038559,2.348460597231261,6.205966341816236,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
IY1,79.99999999999996,317.5075609384877,1.0406937561442868,3.3079356631397445,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
S,179.99999999999994,306.1763596482611,5.198266472765852,12.528162381790253,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
AH1,140.0,323.518627331131,1.8494497965348287,6.938206692164783,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
M,110.0000000000001,309.24524461706505,7.9040758326518485,24.97242074072659,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
TH,69.99999999999984,275.5970242861441,7.377305169668081,16.58234270591805,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
IH0,230.0000000000002,284.74427212660805,7.226595697774844,20.872059542593377,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
NG,349.9999999999999,245.0097400579579,9.201844550210923,40.230550907167355,EN-Tenor-1,mixed_voice,0,1,0,0,0,1
G,40.000000000000036,242.06494573265408,1.36601222091546,3.5592595034524095,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
ER1,1019.9999999999998,235.70459757631696,2.367594932503423,11.677917266606187,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
L,320.0000000000003,238.19658234198846,3.639901355122484,16.823960020530507,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
<SP>,449.9999999999997,240.40628341139904,15.634794103704774,34.06598745511306,EN-Tenor-1,mixed_voice,0,0,0,0,0,0
ER0,291.00000000000034,186.46195024702186,4.089514510149016,22.852923105753632,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
Y,29.999999999999805,187.63462337341488,0.8867414637166388,2.1528496928837058,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
UW1,250.00000000000045,223.6197505604006,16.219233050608253,52.2648325107528,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
HH,119.99999999999922,235.4305929987738,8.958693493439595,25.54716626772742,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
AE1,200.00000000000017,250.4982924669416,1.3239476688495695,4.651886950215896,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
P,100.00000000000054,235.86028399567022,9.113155395204759,23.158653043533235,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
IY0,29.99999999999936,251.61546777173157,0.38733073262914647,0.9474742085631931,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
IH0,30.00000000000025,251.15819620632547,0.3868275885429585,0.9049840146884662,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
N,459.99999999999994,251.74054342277677,1.012036512183142,3.540390155421761,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
DH,49.99999999999982,254.3244510302292,1.1739895308291428,3.1966495935180887,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
IH1,60.0000000000005,250.33560477781268,2.5570723646835596,7.4932655179271705,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
S,149.99999999999946,251.19414360457154,0.4305936294332662,1.1579891115984253,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
M,89.99999999999986,254.6279648141588,2.997914492953398,8.830174187924626,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
AA1,230.00000000000043,252.58216660772112,2.621930285622011,11.785467819452208,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
D,49.99999999999982,235.57367617295148,3.3971192396923895,9.442323631668557,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
ER0,100.00000000000054,252.10173433496644,4.277153275788268,12.617295194839073,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
N,519.9999999999995,222.88776102558313,10.51579845803051,30.165946935032622,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
W,30.00000000000025,212.9621810601891,0.34413672287668173,0.839165559585723,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
ER1,960.0,211.7665220445307,1.6774520850595283,6.389610460255881,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
L,30.00000000000025,214.79242799663962,0.5403966103494077,1.2906122391783583,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
D,224.99999999999966,208.32043731736553,4.346531360149608,16.21486994094272,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
AH1,169.99999999999997,298.4911010245987,12.843200445679074,33.72129593853418,EN-Tenor-1,vibrato,1,0,0,0,0,0
P,30.0,277.3801404581102,0.5806521926737077,1.294061193510629,EN-Tenor-1,vibrato,1,0,0,0,0,0
AA1,510.0,385.2967466354925,41.84555635756983,141.07686227689038,EN-Tenor-1,vibrato,1,0,0,0,0,0
R,160.00000000000003,315.10962774365703,15.191115254762432,59.16983903258915,EN-Tenor-1,vibrato,1,0,0,0,0,1
T,79.99999999999996,292.85356419316213,8.701149412752509,23.21885772685664,EN-Tenor-1,vibrato,1,0,0,0,0,0
AH0,80.00000000000007,309.6333960876324,1.3549264130612817,4.1318447182847535,EN-Tenor-1,vibrato,1,0,0,0,0,0
V,30.00000000000003,298.44248554787464,2.274314754720564,5.42936213973735,EN-Tenor-1,vibrato,1,0,0,0,0,0
M,139.99999999999991,316.7475554755805,19.90774516129519,63.787759542670415,EN-Tenor-1,vibrato,1,0,0,0,0,0
IY1,596.0000000000001,371.0120543724515,44.08043603903136,113.41473882785482,EN-Tenor-1,vibrato,1,0,0,0,0,1
DH,107.99999999999987,305.66484137007586,4.826655990853411,12.681142078675634,EN-Tenor-1,vibrato,1,0,0,0,0,0
AE1,129.00000000000023,291.3888447246572,15.174952773313272,38.88349244899592,EN-Tenor-1,vibrato,1,0,0,0,0,0
Y,351.0,391.9441187957307,19.81012453858091,64.40035528510867,EN-Tenor-1,vibrato,1,0,0,0,0,0
UW1,99.99999999999964,408.5374551068192,5.616313380520531,16.363813681133024,EN-Tenor-1,vibrato,1,0,0,0,0,0
<AP>,340.0000000000003,415.1477829471501,2.8637856680130827,8.033552019697936,EN-Tenor-1,vibrato,0,0,0,0,0,0
W,96.99999999999997,274.81388888316593,5.202307622346895,15.451424734619707,EN-Tenor-1,vibrato,1,0,0,0,0,0
IH1,112.99999999999999,302.3164969939547,15.456980067173157,50.525093365588816,EN-Tenor-1,vibrato,1,0,0,0,0,0
L,43.00000000000015,351.06477884254963,14.831537202682842,34.85422756131072,EN-Tenor-1,vibrato,1,0,0,0,0,0
N,290.99999999999994,410.07653168067577,8.634601861806134,34.25927202083261,EN-Tenor-1,vibrato,1,0,0,0,0,0
EH1,171.99999999999972,412.7605044866438,1.9326841802367463,7.689089402125489,EN-Tenor-1,vibrato,1,0,0,0,0,0
V,108.0000000000001,446.62645390600375,14.783817769262356,43.55932758684338,EN-Tenor-1,vibrato,1,0,0,0,0,1
ER0,112.99999999999999,458.966967160596,8.40955220421917,24.36629918475961,EN-Tenor-1,vibrato,1,0,0,0,0,0
D,2832.9999999999995,386.15517042011203,4.618681359907351,31.677854797642112,EN-Tenor-1,vibrato,1,0,0,0,1,0
AY1,150.00000000000034,375.0626203243045,8.603536409972095,27.822841526592015,EN-Tenor-1,vibrato,1,0,0,0,1,0
<AP>,160.00000000000014,373.4095015927905,3.430864496265387,9.41510164204567,EN-Tenor-1,vibrato,0,0,0,0,0,0
OW1,129.9999999999999,260.35191633004166,3.1717471260873205,8.861195780263415,EN-Tenor-1,vibrato,1,0,0,0,0,0
W,59.99999999999961,255.9135566003799,0.22936380818016133,0.5905494459410647,EN-Tenor-1,vibrato,1,0,0,0,0,0
EH1,160.00000000000014,258.2948345042022,1.8179144058806285,4.85759036141539,EN-Tenor-1,vibrato,1,0,0,0,0,0
N,99.99999999999964,273.57906414365436,16.502292928302357,48.15093893670098,EN-Tenor-1,vibrato,1,0,0,0,0,0
AH0,80.00000000000007,308.80698661584415,5.078976965492616,15.709242530148686,EN-Tenor-1,vibrato,1,0,0,0,0,0
M,180.0000000000006,296.42683199815133,4.172502784781708,14.287380510228331,EN-Tenor-1,vibrato,1,0,0,0,0,0
AA1,279.9999999999994,319.1752161615635,16.006921110223015,38.93853730616706,EN-Tenor-1,vibrato,1,0,0,0,0,0
L,60.0000000000005,331.98335191993215,2.2690606888002143,5.814470829788377,EN-Tenor-1,vibrato,1,0,0,0,0,0
OW1,65.00000000000128,344.52160071905445,1.1784178150071012,3.271545438310511,EN-Tenor-1,vibrato,1,0,0,0,0,0
K,394.99999999999955,334.7522413030215,7.240437499755524,33.52856818934714,EN-Tenor-1,vibrato,1,0,0,0,0,0
T,29.99999999999936,349.43813456602885,1.125236134195345,2.6384414178943416,EN-Tenor-1,vibrato,1,0,0,0,0,0
AH1,440.00000000000125,341.6651166763383,3.680108860919707,14.31948060415607,EN-Tenor-1,vibrato,1,0,0,0,0,0
P,29.99999999999936,344.9534010281962,6.540173003941345,14.965959462470039,EN-Tenor-1,vibrato,1,0,0,0,0,0
B,29.99999999999936,366.7550854477381,4.297498572024606,10.465831934434902,EN-Tenor-1,vibrato,1,0,0,0,0,0
AH1,509.9999999999998,385.7417827188978,3.4295991743892738,14.437990149729842,EN-Tenor-1,vibrato,1,0,0,0,0,0
AY1,440.00000000000125,403.0350643975583,11.069328440432207,30.953448679712665,EN-Tenor-1,vibrato,1,0,0,0,0,0
AE1,320.0000000000003,410.346490278116,2.0159556944733215,6.2522648855059515,EN-Tenor-1,vibrato,1,0,0,0,0,0
N,30.000000000001137,405.60698828936756,1.483141655525205,3.5843345550355252,EN-Tenor-1,vibrato,1,0,0,0,0,0
F,99.99999999999964,408.3212713280492,1.800256567641676,5.157640672076752,EN-Tenor-1,vibrato,1,0,0,0,0,0
AY1,390.00000000000057,407.0551300401584,3.1569079381806344,15.62668445986867,EN-Tenor-1,vibrato,1,0,0,0,0,0
N,70.00000000000028,264.0322332686796,20.59117769167156,50.39835629218186,EN-Tenor-1,vibrato,1,0,0,0,0,0
D,29.99999999999936,239.96104759946044,4.065422903857212,9.139580619460759,EN-Tenor-1,vibrato,1,0,0,0,0,0
AH0,110.00000000000121,260.92968998962283,1.9001834187115578,6.028395753852408,EN-Tenor-1,vibrato,1,0,0,0,0,0
W,129.999999999999,273.09682149241337,13.089217603009635,38.215989963487914,EN-Tenor-1,vibrato,1,0,0,0,1,0
ER1,2490.0,329.0995822744982,16.42189749347572,52.53346371239377,EN-Tenor-1,vibrato,1,0,0,0,1,1
D,29.99999999999936,345.9901776683462,0.2106163097182343,0.47785017199458935,EN-Tenor-1,vibrato,1,0,0,0,1,0
Z,187.00000000000117,336.4385097281789,6.629552164228708,17.835283301205948,EN-Tenor-1,vibrato,1,0,0,0,1,0
IH1,299.0,256.47357443713946,9.329753345387935,29.312422491625966,EN-Alto-2,mixed_voice,1,0,0,0,0,0
N,120.0,281.47790354234377,3.0515529986867667,9.69104692541481,EN-Alto-2,mixed_voice,1,0,0,0,0,0
DH,81.00000000000001,308.8016370025385,14.938805624781597,36.29107532137613,EN-Alto-2,mixed_voice,1,0,0,0,0,0
IY1,78.99999999999996,327.30362705637947,3.1022522974887403,9.693135691026953,EN-Alto-2,mixed_voice,1,0,0,0,0,0
Z,130.0,301.94052321356645,15.11008842761816,35.21830537995112,EN-Alto-2,mixed_voice,1,0,0,0,0,0
W,229.99999999999997,287.88520051435347,11.752689065650193,41.09866848329614,EN-Alto-2,mixed_voice,1,0,0,0,0,0
AO1,450.00000000000006,330.6134477961934,1.6087291785237237,8.084877365043212,EN-Alto-2,mixed_voice,1,0,0,0,0,0
T,171.00000000000003,325.3141630930775,2.286973688466806,5.5995757294579676,EN-Alto-2,mixed_voice,1,0,0,0,0,0
ER0,750.0,260.48658515555786,12.619606533540736,35.64491072532098,EN-Alto-2,mixed_voice,1,0,0,0,0,0
Z,29.999999999999805,252.92427242187046,1.5976709355200982,3.864896868427053,EN-Alto-2,mixed_voice,1,0,0,0,0,0
<AP>,1111.0000000000002,259.31438391107025,0.6519432409280581,1.8161363775968766,EN-Alto-2,mixed_voice,0,0,0,0,0,0
B,29.999999999999805,243.66431782344617,2.0660120517179643,5.054028818748975,EN-Alto-2,mixed_voice,1,0,0,0,0,0
AH1,130.00000000000034,246.29904308294715,1.130734844828796,3.407252652695007,EN-Alto-2,mixed_voice,1,0,0,0,0,0
T,49.99999999999982,263.8181099174802,8.49383503011271,23.213685080423886,EN-Alto-2,mixed_voice,1,0,0,0,0,0
AY1,109.99999999999987,281.57027393506667,2.63773870223278,7.385340731936537,EN-Alto-2,mixed_voice,1,0,0,0,0,0
AE1,290.00000000000006,330.331399908665,2.702503457792396,10.286325823652135,EN-Alto-2,mixed_voice,1,0,0,0,0,0
N,49.99999999999982,321.39469483665056,1.4206337679625867,4.390420937407555,EN-Alto-2,mixed_voice,1,0,0,0,0,0
T,30.00000000000025,316.27694914804295,1.1231563333836438,2.751036399394877,EN-Alto-2,mixed_voice,1,0,0,0,0,0
R,119.99999999999922,324.3672412241045,2.0267683591450916,5.247651410720266,EN-Alto-2,mixed_voice,1,0,0,0,0,0
IH1,280.0000000000002,325.59233233703446,0.8078574644382749,2.853725492313572,EN-Alto-2,mixed_voice,1,0,0,0,0,0
NG,160.00000000000014,320.6193902334386,5.064015097902362,15.672285901264843,EN-Alto-2,mixed_voice,1,0,0,0,0,0
M,59.99999999999961,311.78200543581306,4.115005222744186,9.728485822612527,EN-Alto-2,mixed_voice,1,0,0,0,0,0
AY2,460.00000000000085,310.70626000030086,1.545735850784564,11.337580985126067,EN-Alto-2,mixed_voice,1,0,0,0,0,0
S,179.99999999999972,310.64116745829614,20.69939614571257,46.123068832462195,EN-Alto-2,mixed_voice,1,0,0,0,0,0
EH1,379.9999999999999,332.5662530492451,3.7839512941381273,13.831332789131068,EN-Alto-2,mixed_voice,1,0,0,0,0,0
L,70.00000000000028,324.2345940967709,2.5017387249193477,7.650221946500324,EN-Alto-2,mixed_voice,1,0,0,0,0,0
F,110.99999999999977,320.3364432449354,2.79033206476056,7.482818147283979,EN-Alto-2,mixed_voice,1,0,0,0,0,0
UW1,419.99999999999994,312.20507255400355,2.603679473701649,14.780997037291854,EN-Alto-2,mixed_voice,1,0,0,0,0,0
S,180.0000000000006,298.93541098356394,6.296267269555294,13.841853275447306,EN-Alto-2,mixed_voice,1,0,0,0,0,0
W,40.000000000000036,334.80805512397416,0.19777419826710824,0.45865912379906604,EN-Alto-2,mixed_voice,1,0,0,0,0,0
IH1,219.99999999999974,327.32310766952264,2.8715910482134124,10.89332573384388,EN-Alto-2,mixed_voice,1,0,0,0,0,0
M,139.9999999999997,312.5851655492379,6.392521178694168,18.85740147488059,EN-Alto-2,mixed_voice,1,0,0,0,0,0
W,60.0000000000005,312.7562873013797,1.4265581070813749,4.223808501428039,EN-Alto-2,mixed_voice,1,0,0,0,0,0
IH1,259.9999999999998,314.117736422777,1.3741963824432293,7.1403353831075265,EN-Alto-2,mixed_voice,1,0,0,0,0,0
N,169.99999999999994,316.5021137636375,8.216828648166995,27.381557529309816,EN-Alto-2,mixed_voice,1,0,0,0,0,0
AY1,490.0000000000002,329.368651919691,2.448059579505681,7.812563240730981,EN-Alto-2,mixed_voice,1,0,0,0,0,0
EY1,150.00000000000034,320.1093000656937,5.627043659571288,14.28525484203601,EN-Alto-2,mixed_voice,1,0,0,0,0,0
EH1,389.9999999999988,314.9860033949677,0.6118716051115353,3.2550604414042823,EN-Alto-2,mixed_voice,1,0,0,0,0,0
M,80.00000000000007,308.6445316353529,1.6617668870049556,5.5616337233181525,EN-Alto-2,mixed_voice,1,0,0,0,0,0
D,110.00000000000121,309.9441565184151,16.684199012105786,37.833564192823815,EN-Alto-2,mixed_voice,1,0,0,0,0,0
R,49.999999999998934,336.54650020810396,0.8856919869777391,2.452401517262615,EN-Alto-2,mixed_voice,1,0,0,0,0,0
AW1,410.0000000000001,329.3657874788135,3.5864291804480297,19.719730164923988,EN-Alto-2,mixed_voice,1,0,0,0,0,0
N,120.000000000001,305.97649409938043,6.6796998355323645,20.181884287947184,EN-Alto-2,mixed_voice,1,0,0,0,0,0
IH0,189.9999999999995,316.796439940408,1.4921002509200614,5.302550449030662,EN-Alto-2,mixed_voice,1,0,0,0,0,0
NG,60.0000000000005,311.1536643335123,0.9878492667607791,2.202968850604236,EN-Alto-2,mixed_voice,1,0,0,0,0,0
IY1,2860.0,452.51013666365435,36.68974068423837,120.18054878976335,EN-Alto-2,mixed_voice,1,0,0,0,0,1
L,29.999999999999805,421.83164862060863,0.5464366726499458,1.3349989851186592,EN-Alto-2,mixed_voice,1,0,0,0,0,1
<AP>,111.00000000000021,424.10609659999545,4.9258880232823214,14.234331561279419,EN-Alto-2,mixed_voice,0,0,0,0,0,0
DH,29.999999999999805,420.40009952185187,0.2728970990446569,0.6085451409729217,EN-Alto-2,mixed_voice,1,0,0,0,0,0
AH0,30.00000000000025,412.5996923183168,4.573095837017455,11.196899671416475,EN-Alto-2,mixed_voice,1,0,0,0,0,0
W,149.99999999999991,416.74918556107696,9.760585859010762,20.34333582506372,EN-Alto-2,mixed_voice,1,0,0,0,0,0
ER1,299.99999999999983,400.91558246088044,25.649631662542518,60.81335078866613,EN-Alto-2,mixed_voice,1,0,0,0,0,1
L,30.00000000000025,364.8613921679853,1.7878137755261538,4.3053336959134185,EN-Alto-2,mixed_voice,1,0,0,0,0,0
D,29.999999999999805,366.60519286404457,3.3419419897911466,8.16354516967732,EN-Alto-2,mixed_voice,1,0,0,0,0,0
ER0,280.0000000000002,376.34644123833397,0.911878396829177,4.071798306972482,EN-Alto-2,mixed_voice,1,0,0,0,0,0
AW1,859.9999999999999,373.12487938719386,1.7042189124550624,8.567580981307515,EN-Alto-2,mixed_voice,1,0,0,0,0,0
N,49.99999999999982,369.06986333275665,3.627841711015496,9.890055468973799,EN-Alto-2,mixed_voice,1,0,0,0,0,0
D,30.00000000000025,367.84078228640806,1.7240540089640686,3.971614236012215,EN-Alto-2,mixed_voice,1,0,0,0,0,0
M,49.99999999999982,402.3826812368594,14.535010776281714,36.430176441119784,EN-Alto-2,mixed_voice,1,0,0,0,0,0
IY1,370.0000000000001,424.0093238115607,4.72461910681895,20.62963530582624,EN-Alto-2,mixed_voice,1,0,0,0,0,0
<AP>,469.9999999999998,562.5131877390385,189.04272763493765,402.00874208486164,EN-Alto-2,mixed_voice,0,0,0,0,0,0
AY1,140.00000000000057,323.48872318756713,3.532799650648919,11.014668575679593,EN-Alto-2,mixed_voice,1,0,0,0,0,0
HH,80.00000000000007,313.5725312434837,3.9349718889723677,10.962770865095422,EN-Alto-2,mixed_voice,1,0,0,0,0,0
AE1,139.9999999999997,324.2639388650223,1.875937736042994,5.953768157138427,EN-Alto-2,mixed_voice,1,0,0,0,0,0
D,89.99999999999986,320.3517050140539,6.094232104475245,19.18532341962782,EN-Alto-2,mixed_voice,1,0,0,0,0,0
N,30.00000000000025,339.2978046570483,0.7717322059948087,1.890349944646914,EN-Alto-2,mixed_voice,1,0,0,0,0,0
OW1,299.99999999999983,336.8782374014821,1.1921373077658228,5.384815472724824,EN-Alto-2,mixed_voice,1,0,0,0,0,0
T,120.00000000000011,353.54967329627243,21.194948965232125,49.374061469176524,EN-Alto-2,mixed_voice,1,0,0,0,0,0
AY1,259.9999999999998,390.63263945876963,4.057040683169713,16.313602920275855,EN-Alto-2,mixed_voice,1,0,0,0,0,0
