clean_name,singer_id,technique,group,gt_lyrics,asr_hypothesis
EN-Tenor-1__breathy__speech__0005,EN-Tenor-1,breathy,speech,<SP> i knew you were trouble when you walked in <SP> so shame on me now flew me to places i'd never been <SP>,and the hear keeping ne so hack o'er i'm falling
EN-Tenor-1__breathy__speech__0004,EN-Tenor-1,breathy,speech,and he's long gone <SP> when he's next to me <SP> and i realize the blame is on me,un to tired tryin a fiel tha wod or doin me more
EN-Tenor-1__breathy__speech__0008,EN-Tenor-1,breathy,speech,trouble <SP> trouble trouble <SP> and the saddest fear,i spend forever wondering if you knew i was enchanted to meet you
EN-Tenor-1__breathy__speech__0009,EN-Tenor-1,breathy,speech,comes creeping in <SP> that you never loved me or her or anyone <SP> or anything,so when i'm otered up and i can't find the words every time we say good bye bebe he herds
EN-Tenor-1__breathy__speech__0001,EN-Tenor-1,breathy,speech,you found me <SP> you found me <SP> you found me <SP>,ot do you need more either something else you are searching for
EN-Tenor-1__breathy__speech__0000,EN-Tenor-1,breathy,speech,<SP> once upon a time a few mistakes ago <SP> i was <SP> in your sights <SP> you got me alone <SP>,tell me something gir are you happy in this modern world
EN-Tenor-1__breathy__speech__0003,EN-Tenor-1,breathy,speech,without me <SP> without me <SP> without me <SP>,in the bad times i fear myself tell me something boy
EN-Tenor-1__breathy__speech__0006,EN-Tenor-1,breathy,speech,til you put me down <SP> oh <SP> i knew you were trouble when you walked <SP> in <SP> so shame on me now flew me to places <SP> i'd never been <SP>,in all the good harms i found myself loning for change and in the bad tarms i feared mysel
EN-Tenor-1__breathy__speech__0002,EN-Tenor-1,breathy,speech,i remember you said <SP> sometimes <SP> it lasts in love <SP> but sometimes it hurts instead <SP>,unfolling in all the good harms i found myself loning for tange
EN-Tenor-1__breathy__speech__0007,EN-Tenor-1,breathy,speech,why are you so shy <SP> ain't like <SP> you to hold back <SP> or hide from the light <SP>,don't you let it go i'm wonder strack dancin round her all alone
EN-Tenor-1__breathy__speech__0005,EN-Tenor-1,breathy,speech,that your dreams came true <SP> guess she gave you things,and the hear keeping ne so hack o'er i'm falling
EN-Tenor-1__breathy__speech__0004,EN-Tenor-1,breathy,speech,found a girl and you're married now <SP> i heard,un to tired tryin a fiel tha wod or doin me more
EN-Tenor-1__breathy__speech__0001,EN-Tenor-1,breathy,speech,for you too <SP> don't forget me i beg <SP>,ot do you need more either something else you are searching for
EN-Tenor-1__breathy__speech__0000,EN-Tenor-1,breathy,speech,<SP> never mind i'll find someone like you <SP> i wish nothing but the best,tell me something gir are you happy in this modern world
EN-Tenor-1__breathy__speech__0003,EN-Tenor-1,breathy,speech,<SP> i heard that you've settled down <SP> that you,in the bad times i fear myself tell me something boy
EN-Tenor-1__breathy__speech__0006,EN-Tenor-1,breathy,speech,i didn't give to you <SP> old friend <SP>,in all the good harms i found myself loning for change and in the bad hams i fear myself
EN-Tenor-1__breathy__speech__0002,EN-Tenor-1,breathy,speech,about a million reasons <SP> if i had a highway <SP> i would run for the hills <SP> if <SP> you could find a driveway <SP> i'd <SP> forever be still <SP>,unfalling in all the good harms i found myself loning for tange
EN-Tenor-1__breathy__speech__0007,EN-Tenor-1,breathy,speech,but baby i just need one good one to stay <SP>,don't you let it go i'm wonder strack dancin round he all alone
EN-Tenor-1__breathy__speech__0005,EN-Tenor-1,breathy,speech,lord <SP> show me the way to cut through all his worn out leather <SP>,and the hear keeping ne so hack o'er i'm falling
EN-Tenor-1__breathy__speech__0004,EN-Tenor-1,breathy,speech,<SP> i bow down to pray i try to make the worst seem better <SP>,un to tired tryin a fiel tha wod or doin me more
EN-Tenor-1__breathy__speech__0008,EN-Tenor-1,breathy,speech,baby <SP> i'm bleedin <SP> bleedin ehh <SP> can't you give me what i'm needin needin <SP>,i spend forever wondering if you knew i was enchanted to meet you
EN-Tenor-1__breathy__speech__0009,EN-Tenor-1,breathy,speech,every heartbreak makes <SP> it hard <SP> to keep the faith <SP> but baby <SP> i just need one good one <SP> good one good one <SP> good one good one good one <SP>,so when i'm otered up and i can't find the words every time we say good bye bebe he herds
EN-Tenor-1__breathy__speech__0001,EN-Tenor-1,breathy,speech,you're givin me a million reasons <SP> give me a million reasons <SP> givin me a million reasons <SP>,ot do you need more either something else you are searching for
EN-Tenor-1__breathy__speech__0000,EN-Tenor-1,breathy,speech,<SP> you're giving me a million reasons <SP> to let you go <SP> you're giving me a million reasons to quit the show <SP>,tell me something gir are you happy in this modern world
EN-Tenor-1__breathy__speech__0003,EN-Tenor-1,breathy,speech,but you're <SP> giving me a million reasons <SP> give me a million reasons <SP> givin me a million reasons about a million reasons <SP>,in the bad times i fear myself tell me something boy
EN-Tenor-1__breathy__speech__0006,EN-Tenor-1,breathy,speech,i've got a hundred million reasons to walk away <SP>,in all the good harms i found myself loning for change and in the bad tarms i feared mysel
EN-Tenor-1__breathy__speech__0002,EN-Tenor-1,breathy,speech,just play pretend <SP> like we're not scared of what is coming next <SP>,unfolling in all the good harms i found myself loning for tange
EN-Tenor-1__breathy__speech__0007,EN-Tenor-1,breathy,speech,give me a memory i can use <SP>,don't you let it go i'm wonder strack dancin round her all alone
EN-Tenor-1__breathy__speech__0005,EN-Tenor-1,breathy,speech,this is my last <SP> night with you <SP>,and the hear keeping ne so hack o'er i'm falling
EN-Tenor-1__breathy__speech__0004,EN-Tenor-1,breathy,speech,<SP> all i ask is <SP> if <SP>,un to tired tryin a fiel tha wod or doin me more
EN-Tenor-1__breathy__speech__0008,EN-Tenor-1,breathy,speech,take me by the hand <SP> while we do what lovers do <SP> it matters how this <SP> ends <SP>,i spend forever wondering if you knew i was enchanted to meet you
EN-Tenor-1__breathy__speech__0001,EN-Tenor-1,breathy,speech,they've all been said before you know <SP> so why don't we,ot do you need more either something else you are searching for
EN-Tenor-1__breathy__speech__0000,EN-Tenor-1,breathy,speech,<SP> i will leave my heart at the door <SP> i won't say a word <SP>,tell me something gir are you happy in this modern world
EN-Tenor-1__breathy__speech__0003,EN-Tenor-1,breathy,speech,or <SP> scared of having nothing left <SP> look <SP> don't <SP> get me wrong <SP> i know there is no tomorrow <SP>,in the bad times i fear myself tell me something boy
EN-Tenor-1__breathy__speech__0006,EN-Tenor-1,breathy,speech,hold me like i'm more than just a friend <SP>,in all the good harms i found myself loning for change and in the bad tarms i feared mysel
EN-Tenor-1__breathy__speech__0010,EN-Tenor-1,breathy,speech,when the sun goes down and the band won't play <SP>,when the sun goes down in the bear on play i always
EN-Tenor-1__breathy__speech__0002,EN-Tenor-1,breathy,speech,like california gold <SP> you found the light in me that i couldn't find,unfolling in all the good harms i found myself loning for tange
EN-Tenor-1__breathy__speech__0011,EN-Tenor-1,breathy,speech,i'll always remember us this way <SP>,remember us this way way
EN-Tenor-1__breathy__speech__0007,EN-Tenor-1,breathy,speech,i'll always <SP> remember us this way,don't you let it go i'm wonder strack dancin round her all alone
EN-Tenor-1__breathy__speech__0005,EN-Tenor-1,breathy,speech,every time we say goodbye baby it hurts <SP>,and the hear keeping ne so hack o'er i'm falling
EN-Tenor-1__breathy__speech__0004,EN-Tenor-1,breathy,speech,the part of me that's you will never die <SP> so when i'm all choked up <SP> but <SP> i can't find the words <SP>,un to tired tryin a fiel tha wod or doin me more
EN-Tenor-1__breathy__speech__0012,EN-Tenor-1,breathy,speech,way <SP> when you look at me,when you look at me and the howar face
EN-Tenor-1__breathy__speech__0008,EN-Tenor-1,breathy,speech,oh yeah <SP> i don't wanna be just a memory baby yeah <SP>,i spend forever wondering if you knew i was enchanted to meet you
EN-Tenor-1__breathy__speech__0009,EN-Tenor-1,breathy,speech,so when i'm all choked up <SP> but i can't find the words every time we say goodbye baby it hurts <SP>,so when i'm otered up and i can't find the words every time we say good bye bebe he herds
EN-Tenor-1__breathy__speech__0001,EN-Tenor-1,breathy,speech,i wanna catch on fire <SP> it's <SP> buried in my soul,ot do you need more either something else you are searching for
EN-Tenor-1__breathy__speech__0000,EN-Tenor-1,breathy,speech,<SP> that arizona sky burning in your eyes <SP> you look at me and babe <SP>,tell me something gir are you happy in this modern world
EN-Tenor-1__breathy__speech__0013,EN-Tenor-1,breathy,speech,and the whole world fades i'll always <SP> remember us this way,i always rememberers this way
EN-Tenor-1__breathy__speech__0003,EN-Tenor-1,breathy,speech,<SP> but all i really know you're where i wanna go <SP>,in the bad times i fear myself tell me something boy
EN-Tenor-1__breathy__speech__0006,EN-Tenor-1,breathy,speech,when the sun goes down and the band won't play <SP>,in all the good harms i found myself loning for change and in the bad tarms i feared mysel
EN-Tenor-1__breathy__speech__0010,EN-Tenor-1,breathy,speech,<SP> oh i remember you driving to my house in the middle of <SP> the night <SP> i'm the one who makes you laugh,when the sun goes down in the bear on play i always
EN-Tenor-1__breathy__speech__0002,EN-Tenor-1,breathy,speech,i'm in the room it's a typical tuesday night <SP> i'm listening to the kind of music <SP> she doesn't like <SP>,unfolling in all the good harms i found myself loning for tange
EN-Tenor-1__breathy__speech__0011,EN-Tenor-1,breathy,speech,when you know you're about to cry <SP> i know your favorite songs and you tell me about your dreams <SP> think i know where you belong i,remember us this way way
EN-Tenor-1__breathy__speech__0007,EN-Tenor-1,breathy,speech,see <SP> you belong with me,don't you let it go i'm wonder strack dancin round her all alone
EN-Tenor-1__breathy__speech__0005,EN-Tenor-1,breathy,speech,dreaming about the day <SP> when you wake up and find that <SP> what <SP> you're looking for has been here the whole time <SP> if you could see that i'm,and the hear keeping ne so hack o'er i'm falling
EN-Tenor-1__breathy__speech__0004,EN-Tenor-1,breathy,speech,<SP> she wears high heels <SP> i wear sneakers <SP> she's <SP> cheer captain <SP> and i'm on the <SP> bleachers <SP>,un to tired tryin a fiel tha wod or doin me more
EN-Tenor-1__breathy__speech__0012,EN-Tenor-1,breathy,speech,think i know it's with me <SP> can't you see that i'm the one who understands you <SP> been here all along <SP> so why can't you,when you look at me and the howar face
EN-Tenor-1__breathy__speech__0008,EN-Tenor-1,breathy,speech,standing by and waiting at your back door <SP> all this time how could you not know baby <SP>,i spend forever wondering if you knew i was enchanted to meet you
EN-Tenor-1__breathy__speech__0009,EN-Tenor-1,breathy,speech,you belong with me <SP> you belong with me <SP>,so when i'm otered up and i can't find the words every time we say good bye bebe he herds
EN-Tenor-1__breathy__speech__0001,EN-Tenor-1,breathy,speech,cause she doesn't <SP> get your humor like i do <SP>,ot do you need more either something else you are searching for
EN-Tenor-1__breathy__speech__0000,EN-Tenor-1,breathy,speech,<SP> you're on the phone with your girlfriend she's upset <SP> she's <SP> going off about something that you said <SP>,tell me something gir are you happy in this modern world
EN-Tenor-1__breathy__speech__0013,EN-Tenor-1,breathy,speech,see <SP> you belong with me,i always rememberers this way
EN-Tenor-1__breathy__speech__0003,EN-Tenor-1,breathy,speech,and she'll never know your story like i <SP> do <SP>,in the bad times i fear myself tell me something boy
EN-Tenor-1__breathy__speech__0006,EN-Tenor-1,breathy,speech,the one who understands you <SP> been here all along <SP> so why can't you,in all the good harms i found myself loning for change and in the bad hams i fear myself
EN-Tenor-1__breathy__speech__0010,EN-Tenor-1,breathy,speech,i want you to stay <SP>,when the sun goes down in the bear on play i always
EN-Tenor-1__breathy__speech__0002,EN-Tenor-1,breathy,speech,he said <SP> if you dare come a little closer <SP> round and around and around and <SP> around we go <SP>,unfalling in all the good harms i found myself loning for tange
EN-Tenor-1__breathy__speech__0007,EN-Tenor-1,breathy,speech,cause when you never see the lights <SP> it's hard to know which one of us is <SP> caving <SP>,don't you let it go i'm wonder strack dancin round he all alone
EN-Tenor-1__breathy__speech__0005,EN-Tenor-1,breathy,speech,oh cause i need this hole gone <SP>,and the hear keeping ne so hack o'er i'm falling
EN-Tenor-1__breathy__speech__0004,EN-Tenor-1,breathy,speech,oh the reason i hold on <SP>,un to tired tryin a fiel tha wod or doin me more
EN-Tenor-1__breathy__speech__0008,EN-Tenor-1,breathy,speech,not really sure how to feel about it <SP> something in the way you move <SP>,i spend forever wondering if you knew i was enchanted to meet you
EN-Tenor-1__breathy__speech__0009,EN-Tenor-1,breathy,speech,makes me feel like i can't live without you <SP> it takes me all the way <SP>,so when i'm otered up and i can't find the words every time we say good bye bebe he herds
EN-Tenor-1__breathy__speech__0001,EN-Tenor-1,breathy,speech,i threw my hands in the air <SP> said show me something <SP>,ot do you need more either something else you are searching for
EN-Tenor-1__breathy__speech__0000,EN-Tenor-1,breathy,speech,all along it was a fever <SP> a cold sweat hot headed believers <SP>,tell me something gir are you happy in this modern world
EN-Tenor-1__breathy__speech__0003,EN-Tenor-1,breathy,speech,oh now tell me now tell me now tell me now you know,in the bad times i fear myself tell me something boy
EN-Tenor-1__breathy__speech__0006,EN-Tenor-1,breathy,speech,funny <SP> all the broken ones <SP> but i'm the only one who needed saving <SP>,in all the good harms i found myself loning for change and in the bad tarms i feared mysel
